UTC,Celcius
1990-04-24T00:00:00Z,8.71536
1990-04-25T00:00:00Z,8.20208
1990-04-26T00:00:00Z,8.38882
1990-04-27T00:00:00Z,5.71664
1990-04-28T00:00:00Z,4.02102
1990-04-29T00:00:00Z,5.19045
1990-04-30T00:00:00Z,6.0002
1990-05-01T00:00:00Z,6.16387
1990-05-02T00:00:00Z,6.31643
1990-05-03T00:00:00Z,10.99078
1990-05-04T00:00:00Z,13.62985
1990-05-05T00:00:00Z,16.71273
1990-05-06T00:00:00Z,11.4321
1990-05-07T00:00:00Z,10.35534
1990-05-08T00:00:00Z,10.19775
1990-05-09T00:00:00Z,14.7985
1990-05-10T00:00:00Z,11.81405
1990-05-11T00:00:00Z,12.25228
1990-05-12T00:00:00Z,12.41708
1990-05-13T00:00:00Z,11.71304
1990-05-14T00:00:00Z,16.78164
1990-05-15T00:00:00Z,17.5678
1990-05-16T00:00:00Z,7.66326
1990-05-17T00:00:00Z,5.85653
1990-05-18T00:00:00Z,13.1073
1990-05-19T00:00:00Z,11.33495
1990-05-20T00:00:00Z,12.6775
1990-05-21T00:00:00Z,13.97625
1990-05-22T00:00:00Z,15.47335
1990-05-23T00:00:00Z,17.56768
1990-05-24T00:00:00Z,9.32122
1990-05-25T00:00:00Z,10.30447
1990-05-26T00:00:00Z,11.3409
1990-05-27T00:00:00Z,12.75002
1990-05-28T00:00:00Z,13.18945
1990-05-29T00:00:00Z,17.57397
1990-05-30T00:00:00Z,14.74227
1990-05-31T00:00:00Z,17.7484
1990-06-01T00:00:00Z,17.88525
1990-06-02T00:00:00Z,18.75445
1990-06-03T00:00:00Z,20.3679
1990-06-04T00:00:00Z,20.97732
1990-06-05T00:00:00Z,17.01415
1990-06-06T00:00:00Z,17.86825
1990-06-07T00:00:00Z,19.22384
1990-06-08T00:00:00Z,22.67898
1990-06-09T00:00:00Z,21.55654
1990-06-10T00:00:00Z,20.792
1990-06-11T00:00:00Z,22.765
1990-06-12T00:00:00Z,21.4971
1990-06-13T00:00:00Z,19.4707
1990-06-14T00:00:00Z,18.41183
1990-06-15T00:00:00Z,19.27896
1990-06-16T00:00:00Z,19.45608
1990-06-17T00:00:00Z,19.368
1990-06-18T00:00:00Z,18.46084
1990-06-19T00:00:00Z,21.0256
1990-06-20T00:00:00Z,23.62368
1990-06-21T00:00:00Z,23.4272
1990-06-22T00:00:00Z,22.96655
1990-06-23T00:00:00Z,24.98986
1990-06-24T00:00:00Z,22.87
1990-06-25T00:00:00Z,22.2623
1990-06-26T00:00:00Z,21.98715
1990-06-27T00:00:00Z,21.2186
1990-06-28T00:00:00Z,20.95248
1990-06-29T00:00:00Z,21.67358
1990-06-30T00:00:00Z,22.2197
1990-07-01T00:00:00Z,23.73095
1990-07-02T00:00:00Z,21.30267
1990-07-03T00:00:00Z,21.86083
1990-07-04T00:00:00Z,20.70736
1990-07-05T00:00:00Z,21.01382
1990-07-06T00:00:00Z,23.90405
1990-07-07T00:00:00Z,22.96688
1990-07-08T00:00:00Z,21.06637
1990-07-09T00:00:00Z,20.53625
1990-07-10T00:00:00Z,22.3078
1990-07-11T00:00:00Z,21.53274
1990-07-12T00:00:00Z,20.2835
1990-07-13T00:00:00Z,20.2189
1990-07-14T00:00:00Z,22.7964
1990-07-15T00:00:00Z,22.354
1990-07-16T00:00:00Z,25.2358
1990-07-17T00:00:00Z,22.26867
1990-07-18T00:00:00Z,22.68475
1990-07-19T00:00:00Z,22.96725
1990-07-20T00:00:00Z,22.92095
1990-07-21T00:00:00Z,22.97488
1990-07-22T00:00:00Z,20.74087
1990-07-23T00:00:00Z,21.42538
1990-07-24T00:00:00Z,22.85397
1990-07-25T00:00:00Z,22.30206
1990-07-26T00:00:00Z,21.0926
1990-07-27T00:00:00Z,19.9338
1990-07-28T00:00:00Z,20.38983
1990-07-29T00:00:00Z,19.01516
1990-07-30T00:00:00Z,20.44537
1990-07-31T00:00:00Z,20.9983
1990-08-01T00:00:00Z,21.66033
1990-08-02T00:00:00Z,22.70364
1990-08-03T00:00:00Z,21.88354
1990-08-04T00:00:00Z,18.33584
1990-08-05T00:00:00Z,17.92858
1990-08-06T00:00:00Z,17.87002
1990-08-07T00:00:00Z,18.87573
1990-08-08T00:00:00Z,20.6529
1990-08-09T00:00:00Z,18.95898
1990-08-10T00:00:00Z,17.69607
1990-08-11T00:00:00Z,17.513
1990-08-12T00:00:00Z,17.2511
1990-08-13T00:00:00Z,16.74218
1990-08-14T00:00:00Z,15.1202
1990-08-15T00:00:00Z,15.90475
1990-08-16T00:00:00Z,16.13503
1990-08-17T00:00:00Z,18.25942
1990-08-18T00:00:00Z,17.58773
1990-08-19T00:00:00Z,18.0039
1990-08-20T00:00:00Z,19.57986
1990-08-21T00:00:00Z,20.25836
1990-08-22T00:00:00Z,19.82385
1990-08-23T00:00:00Z,15.82922
1990-08-24T00:00:00Z,16.80035
1990-08-25T00:00:00Z,13.75533
1990-08-26T00:00:00Z,13.39352
1990-08-27T00:00:00Z,16.8265
1990-08-28T00:00:00Z,15.93832
1990-08-29T00:00:00Z,16.24093
1990-08-30T00:00:00Z,17.73168
1990-08-31T00:00:00Z,13.30673
1990-09-01T00:00:00Z,11.6501
1990-09-02T00:00:00Z,15.1384
1990-09-03T00:00:00Z,14.80566
1990-09-04T00:00:00Z,9.22592
1990-09-05T00:00:00Z,8.0312
1990-09-06T00:00:00Z,9.00356
1990-09-07T00:00:00Z,8.70944
1990-09-08T00:00:00Z,8.78054
1990-09-09T00:00:00Z,9.17245
1990-09-10T00:00:00Z,10.50564
1990-09-11T00:00:00Z,11.52242
1990-09-12T00:00:00Z,12.49462
1990-09-13T00:00:00Z,12.06957
1990-09-14T00:00:00Z,12.9732
1990-09-15T00:00:00Z,13.54327
1990-09-16T00:00:00Z,12.81814
1990-09-17T00:00:00Z,13.82797
1990-09-18T00:00:00Z,8.9631
1990-09-19T00:00:00Z,5.57763
1990-09-20T00:00:00Z,6.4014
1990-09-21T00:00:00Z,8.91903
1990-09-22T00:00:00Z,9.45748
1990-09-23T00:00:00Z,14.21386
1990-09-24T00:00:00Z,10.89428
1990-09-25T00:00:00Z,9.6006
1990-09-26T00:00:00Z,9.16583
1990-09-27T00:00:00Z,9.07723
1990-09-28T00:00:00Z,6.41805
1990-09-29T00:00:00Z,6.8323
1990-09-30T00:00:00Z,8.7423
1990-10-01T00:00:00Z,8.71557
1990-10-02T00:00:00Z,9.4484
1990-10-03T00:00:00Z,10.59255
1990-10-04T00:00:00Z,10.63296
1990-10-05T00:00:00Z,10.68716
1990-10-06T00:00:00Z,5.2924
1990-10-07T00:00:00Z,-0.54923
1990-10-08T00:00:00Z,1.01916
1990-10-09T00:00:00Z,4.60317
1990-10-10T00:00:00Z,5.47616
1990-10-11T00:00:00Z,4.67123
1990-10-12T00:00:00Z,5.74615
1990-10-13T00:00:00Z,9.07827
1990-10-14T00:00:00Z,8.37234
1990-10-15T00:00:00Z,8.59127
1990-10-16T00:00:00Z,-0.2095
1990-10-17T00:00:00Z,2.14364
1990-10-18T00:00:00Z,3.89218
1990-10-19T00:00:00Z,-4.54795
1990-10-20T00:00:00Z,-0.69855
1990-10-21T00:00:00Z,-0.11964
1990-10-22T00:00:00Z,-2.89652
1990-10-23T00:00:00Z,-2.4381
1990-10-24T00:00:00Z,1.76006
1990-10-25T00:00:00Z,8.22332
1990-10-26T00:00:00Z,6.33587
1990-10-27T00:00:00Z,7.35818
1990-10-28T00:00:00Z,6.0855
1990-10-29T00:00:00Z,2.76168
1990-10-30T00:00:00Z,0.9227
1990-10-31T00:00:00Z,-1.3855
1990-11-01T00:00:00Z,-2.19947
1990-11-02T00:00:00Z,4.64883
1990-11-03T00:00:00Z,4.9443
1990-11-04T00:00:00Z,0.43545
1990-11-05T00:00:00Z,6.1392
1990-11-06T00:00:00Z,-4.8795
1990-11-07T00:00:00Z,-4.61097
1990-11-08T00:00:00Z,-4.51594
1990-11-09T00:00:00Z,-1.764
1990-11-10T00:00:00Z,5.84542
1990-11-11T00:00:00Z,12.13375
1990-11-12T00:00:00Z,2.01498
1990-11-13T00:00:00Z,6.9905
1990-11-14T00:00:00Z,2.82647
1990-11-15T00:00:00Z,-1.78715
1990-11-16T00:00:00Z,-3.61884
1990-11-17T00:00:00Z,-2.0978
1990-11-18T00:00:00Z,-6.92362
1990-11-19T00:00:00Z,-5.0093
1990-11-20T00:00:00Z,-4.7866
1990-11-21T00:00:00Z,-2.61017
1990-11-22T00:00:00Z,-1.33765
1990-11-23T00:00:00Z,-3.737
1990-11-24T00:00:00Z,-2.93934
1990-11-25T00:00:00Z,-2.68458
1990-11-26T00:00:00Z,-3.4255
1990-11-27T00:00:00Z,-6.17005
1990-11-28T00:00:00Z,-9.82587
1990-11-29T00:00:00Z,-9.4427
1990-11-30T00:00:00Z,-10.13395
1990-12-01T00:00:00Z,-7.23673
1990-12-02T00:00:00Z,-2.054
1990-12-03T00:00:00Z,-2.99692
1990-12-04T00:00:00Z,-1.588
1990-12-05T00:00:00Z,1.37826
1990-12-06T00:00:00Z,1.4646
1990-12-07T00:00:00Z,6.05486
1990-12-08T00:00:00Z,1.28723
1990-12-09T00:00:00Z,-4.64762
1990-12-10T00:00:00Z,0.34518
1990-12-11T00:00:00Z,-5.36655
1990-12-12T00:00:00Z,-5.73673
1990-12-13T00:00:00Z,-7.96876
1990-12-14T00:00:00Z,-11.161
1990-12-15T00:00:00Z,-11.10117
1990-12-16T00:00:00Z,-9.83317
1990-12-17T00:00:00Z,-10.13267
1990-12-18T00:00:00Z,-1.97584
1990-12-19T00:00:00Z,-1.43564
1990-12-20T00:00:00Z,-3.11997
1990-12-21T00:00:00Z,-5.43845
1990-12-22T00:00:00Z,-3.098
1990-12-23T00:00:00Z,-4.4008
1990-12-24T00:00:00Z,-11.2615
1990-12-25T00:00:00Z,-7.84952
1990-12-26T00:00:00Z,-7.30997
1990-12-27T00:00:00Z,-7.59736
1990-12-28T00:00:00Z,-9.0427
1990-12-29T00:00:00Z,-15.3871
1990-12-30T00:00:00Z,-18.22425
1990-12-31T00:00:00Z,-19.25745
1991-01-01T00:00:00Z,-19.19767
1991-01-02T00:00:00Z,-17.82123
1991-01-03T00:00:00Z,-12.88953
1991-01-04T00:00:00Z,-12.5375
1991-01-05T00:00:00Z,-3.1315
1991-01-06T00:00:00Z,-1.1875
1991-01-07T00:00:00Z,-10.90076
1991-01-08T00:00:00Z,-3.06733
1991-01-09T00:00:00Z,-13.41303
1991-01-10T00:00:00Z,-11.30662
1991-01-11T00:00:00Z,-7.9218
1991-01-12T00:00:00Z,-9.5183
1991-01-13T00:00:00Z,-9.9656
1991-01-14T00:00:00Z,-3.396
1991-01-15T00:00:00Z,-9.29035
1991-01-16T00:00:00Z,-5.60444
1991-01-17T00:00:00Z,-8.32352
1991-01-18T00:00:00Z,-11.7799
1991-01-19T00:00:00Z,-11.68018
1991-01-20T00:00:00Z,-20.714
1991-01-21T00:00:00Z,-22.81876
1991-01-22T00:00:00Z,-22.45621
1991-01-23T00:00:00Z,-21.30125
1991-01-24T00:00:00Z,-17.96985
1991-01-25T00:00:00Z,-12.3949
1991-01-26T00:00:00Z,-4.98926
1991-01-27T00:00:00Z,-6.00547
1991-01-28T00:00:00Z,-7.17795
1991-01-29T00:00:00Z,-6.51374
1991-01-30T00:00:00Z,-7.87736
1991-01-31T00:00:00Z,-10.08704
1991-02-01T00:00:00Z,-7.73432
1991-02-02T00:00:00Z,-4.1861
1991-02-03T00:00:00Z,-7.5808
1991-02-04T00:00:00Z,-3.05863
1991-02-05T00:00:00Z,-2.90787
1991-02-06T00:00:00Z,-7.50693
1991-02-07T00:00:00Z,-6.45994
1991-02-08T00:00:00Z,-10.0254
1991-02-09T00:00:00Z,-11.26713
1991-02-10T00:00:00Z,-7.2954
1991-02-11T00:00:00Z,-8.5916
1991-02-12T00:00:00Z,-7.44523
1991-02-13T00:00:00Z,-14.4895
1991-02-14T00:00:00Z,-14.69724
1991-02-15T00:00:00Z,-10.53516
1991-02-16T00:00:00Z,-17.83243
1991-02-17T00:00:00Z,-22.71024
1991-02-18T00:00:00Z,-22.40143
1991-02-19T00:00:00Z,-18.83604
1991-02-20T00:00:00Z,-9.06348
1991-02-21T00:00:00Z,-1.99583
1991-02-22T00:00:00Z,-1.88557
1991-02-23T00:00:00Z,-2.08985
1991-02-24T00:00:00Z,-1.6849
1991-02-25T00:00:00Z,-3.4155
1991-02-26T00:00:00Z,-6.03495
1991-02-27T00:00:00Z,-8.2534
1991-02-28T00:00:00Z,-7.0684
1991-03-01T00:00:00Z,-4.82676
1991-03-02T00:00:00Z,-0.35312
1991-03-03T00:00:00Z,-2.64493
1991-03-04T00:00:00Z,-3.19456
1991-03-05T00:00:00Z,-5.33378
1991-03-06T00:00:00Z,-7.0798
1991-03-07T00:00:00Z,-6.0387
1991-03-08T00:00:00Z,-10.24662
1991-03-09T00:00:00Z,-8.56498
1991-03-10T00:00:00Z,-13.7207
1991-03-11T00:00:00Z,-9.08826
1991-03-12T00:00:00Z,-4.70417
1991-03-13T00:00:00Z,-9.79795
1991-03-14T00:00:00Z,-6.15177
1991-03-15T00:00:00Z,-2.12577
1991-03-16T00:00:00Z,1.7351
1991-03-17T00:00:00Z,-0.38935
1991-03-18T00:00:00Z,-2.76356
1991-03-19T00:00:00Z,-3.1284
1991-03-20T00:00:00Z,0.1946
1991-03-21T00:00:00Z,-6.3774
1991-03-22T00:00:00Z,-6.1011
1991-03-23T00:00:00Z,-6.09498
1991-03-24T00:00:00Z,-4.9788
1991-03-25T00:00:00Z,-5.19895
1991-03-26T00:00:00Z,-2.0204
1991-03-27T00:00:00Z,-4.49662
1991-03-28T00:00:00Z,-4.1308
1991-03-29T00:00:00Z,-1.48408
1991-03-30T00:00:00Z,7.07952
1991-03-31T00:00:00Z,2.1956
1991-04-01T00:00:00Z,2.32705
1991-04-02T00:00:00Z,2.40078
1991-04-03T00:00:00Z,4.32592
1991-04-04T00:00:00Z,0.27148
1991-04-05T00:00:00Z,0.0693
1991-04-06T00:00:00Z,3.40173
1991-04-07T00:00:00Z,2.2878
1991-04-08T00:00:00Z,2.9173
1991-04-09T00:00:00Z,0.8579
1991-04-10T00:00:00Z,-3.0488
1991-04-11T00:00:00Z,-3.37635
1991-04-12T00:00:00Z,-1.8546
1991-04-13T00:00:00Z,2.5147
1991-04-14T00:00:00Z,-1.1597
1991-04-15T00:00:00Z,1.38998
1991-04-16T00:00:00Z,-3.48188
1991-04-17T00:00:00Z,0.13137
1991-04-18T00:00:00Z,1.14105
1991-04-19T00:00:00Z,2.9366
1991-04-20T00:00:00Z,3.53692
1991-04-21T00:00:00Z,4.15704
1991-04-22T00:00:00Z,10.67916
1991-04-23T00:00:00Z,8.05264
1991-04-24T00:00:00Z,11.35604
1991-04-25T00:00:00Z,13.0974
1991-04-26T00:00:00Z,10.10198
1991-04-27T00:00:00Z,9.70886
1991-04-28T00:00:00Z,10.91128
1991-04-29T00:00:00Z,9.36077
1991-04-30T00:00:00Z,7.55825
1991-05-01T00:00:00Z,6.7931
1991-05-02T00:00:00Z,8.92053
1991-05-03T00:00:00Z,3.04147
1991-05-04T00:00:00Z,-1.4327
1991-05-05T00:00:00Z,1.34084
1991-05-06T00:00:00Z,6.03182
1991-05-07T00:00:00Z,7.82015
1991-05-08T00:00:00Z,11.42346
1991-05-09T00:00:00Z,13.50665
1991-05-10T00:00:00Z,14.6165
1991-05-11T00:00:00Z,16.39828
1991-05-12T00:00:00Z,15.8042
1991-05-13T00:00:00Z,14.87274
1991-05-14T00:00:00Z,10.55914
1991-05-15T00:00:00Z,14.05197
1991-05-16T00:00:00Z,14.2552
1991-05-17T00:00:00Z,11.8085
1991-05-18T00:00:00Z,10.6199
1991-05-19T00:00:00Z,9.295
1991-05-20T00:00:00Z,9.7444
1991-05-21T00:00:00Z,11.5848
1991-05-22T00:00:00Z,13.3259
1991-05-23T00:00:00Z,11.40298
1991-05-24T00:00:00Z,14.62972
1991-05-25T00:00:00Z,14.16308
1991-05-26T00:00:00Z,12.85507
1991-05-27T00:00:00Z,13.18334
1991-05-28T00:00:00Z,14.41183
1991-05-29T00:00:00Z,14.44363
1991-05-30T00:00:00Z,13.85552
1991-05-31T00:00:00Z,11.9848
1991-06-01T00:00:00Z,14.40664
1991-06-02T00:00:00Z,17.15026
1991-06-03T00:00:00Z,18.10766
1991-06-04T00:00:00Z,21.28042
1991-06-05T00:00:00Z,20.4228
1991-06-06T00:00:00Z,20.87994
1991-06-07T00:00:00Z,18.19656
1991-06-08T00:00:00Z,17.64486
1991-06-09T00:00:00Z,19.12417
1991-06-10T00:00:00Z,18.45828
1991-06-11T00:00:00Z,18.23293
1991-06-12T00:00:00Z,18.74758
1991-06-13T00:00:00Z,20.4101
1991-06-14T00:00:00Z,21.27798
1991-06-15T00:00:00Z,22.363
1991-06-16T00:00:00Z,20.90493
1991-06-17T00:00:00Z,21.83926
1991-06-18T00:00:00Z,20.83724
1991-06-19T00:00:00Z,20.13366
1991-06-20T00:00:00Z,17.48522
1991-06-21T00:00:00Z,17.75515
1991-06-22T00:00:00Z,17.3822
1991-06-23T00:00:00Z,17.80627
1991-06-24T00:00:00Z,15.74
1991-06-25T00:00:00Z,17.6268
1991-06-26T00:00:00Z,18.45052
1991-06-27T00:00:00Z,18.77664
1991-06-28T00:00:00Z,19.09133
1991-06-29T00:00:00Z,20.2032
1991-06-30T00:00:00Z,19.5689
1991-07-01T00:00:00Z,22.76983
1991-07-02T00:00:00Z,23.9526
1991-07-03T00:00:00Z,18.77584
1991-07-04T00:00:00Z,19.90518
1991-07-05T00:00:00Z,18.75588
1991-07-06T00:00:00Z,21.31814
1991-07-07T00:00:00Z,24.90908
1991-07-08T00:00:00Z,24.9656
1991-07-09T00:00:00Z,26.27163
1991-07-10T00:00:00Z,23.6498
1991-07-11T00:00:00Z,22.0361
1991-07-12T00:00:00Z,19.22744
1991-07-13T00:00:00Z,17.3664
1991-07-14T00:00:00Z,19.16158
1991-07-15T00:00:00Z,21.49215
1991-07-16T00:00:00Z,21.43514
1991-07-17T00:00:00Z,23.53793
1991-07-18T00:00:00Z,22.15267
1991-07-19T00:00:00Z,20.8383
1991-07-20T00:00:00Z,22.69674
1991-07-21T00:00:00Z,21.63198
1991-07-22T00:00:00Z,22.387
1991-07-23T00:00:00Z,23.1126
1991-07-24T00:00:00Z,22.37084
1991-07-25T00:00:00Z,23.25533
1991-07-26T00:00:00Z,24.03634
1991-07-27T00:00:00Z,22.72054
1991-07-28T00:00:00Z,23.52078
1991-07-29T00:00:00Z,23.94436
1991-07-30T00:00:00Z,23.78277
1991-07-31T00:00:00Z,23.0997
1991-08-01T00:00:00Z,22.16494
1991-08-02T00:00:00Z,18.93188
1991-08-03T00:00:00Z,19.64053
1991-08-04T00:00:00Z,16.65103
1991-08-05T00:00:00Z,19.92724
1991-08-06T00:00:00Z,14.94473
1991-08-07T00:00:00Z,17.1251
1991-08-08T00:00:00Z,15.7958
1991-08-09T00:00:00Z,17.33132
1991-08-10T00:00:00Z,18.44683
1991-08-11T00:00:00Z,16.15872
1991-08-12T00:00:00Z,20.34365
1991-08-13T00:00:00Z,19.412
1991-08-14T00:00:00Z,19.92574
1991-08-15T00:00:00Z,19.45684
1991-08-16T00:00:00Z,19.7122
1991-08-17T00:00:00Z,20.30322
1991-08-18T00:00:00Z,19.47866
1991-08-19T00:00:00Z,21.00717
1991-08-20T00:00:00Z,14.4379
1991-08-21T00:00:00Z,12.96493
1991-08-22T00:00:00Z,11.66787
1991-08-23T00:00:00Z,12.1139
1991-08-24T00:00:00Z,12.23367
1991-08-25T00:00:00Z,12.55425
1991-08-26T00:00:00Z,13.23684
1991-08-27T00:00:00Z,13.35363
1991-08-28T00:00:00Z,14.193
1991-08-29T00:00:00Z,15.40768
1991-08-30T00:00:00Z,13.17144
1991-08-31T00:00:00Z,13.62286
1991-09-01T00:00:00Z,13.48678
1991-09-02T00:00:00Z,13.1239
1991-09-03T00:00:00Z,15.7358
1991-09-04T00:00:00Z,18.8569
1991-09-05T00:00:00Z,10.97894
1991-09-06T00:00:00Z,11.1032
1991-09-07T00:00:00Z,11.41833
1991-09-08T00:00:00Z,12.7354
1991-09-09T00:00:00Z,13.25192
1991-09-10T00:00:00Z,14.1172
1991-09-11T00:00:00Z,14.7103
1991-09-12T00:00:00Z,9.8853
1991-09-13T00:00:00Z,8.22775
1991-09-14T00:00:00Z,8.40524
1991-09-15T00:00:00Z,7.61773
1991-09-16T00:00:00Z,14.49008
1991-09-17T00:00:00Z,9.68105
1991-09-18T00:00:00Z,3.3301
1991-09-19T00:00:00Z,6.87292
1991-09-20T00:00:00Z,5.8045
1991-09-21T00:00:00Z,10.17263
1991-09-22T00:00:00Z,7.5838
1991-09-23T00:00:00Z,9.46353
1991-09-24T00:00:00Z,11.0239
1991-09-25T00:00:00Z,10.89834
1991-09-26T00:00:00Z,12.04153
1991-09-27T00:00:00Z,11.72115
1991-09-28T00:00:00Z,6.29943
1991-09-29T00:00:00Z,7.9056
1991-09-30T00:00:00Z,7.6882
1991-10-01T00:00:00Z,5.1227
1991-10-02T00:00:00Z,6.3548
1991-10-03T00:00:00Z,7.22967
1991-10-04T00:00:00Z,6.17605
1991-10-05T00:00:00Z,4.74505
1991-10-06T00:00:00Z,5.36776
1991-10-07T00:00:00Z,8.33636
1991-10-08T00:00:00Z,9.15084
1991-10-09T00:00:00Z,8.54897
1991-10-10T00:00:00Z,7.9567
1991-10-11T00:00:00Z,10.39456
1991-10-12T00:00:00Z,3.7184
1991-10-13T00:00:00Z,5.61703
1991-10-14T00:00:00Z,-1.75983
1991-10-15T00:00:00Z,-1.67664
1991-10-16T00:00:00Z,-0.84394
1991-10-17T00:00:00Z,5.0464
1991-10-18T00:00:00Z,1.8245
1991-10-19T00:00:00Z,0.69637
1991-10-20T00:00:00Z,2.62942
1991-10-21T00:00:00Z,2.8739
1991-10-22T00:00:00Z,3.90975
1991-10-23T00:00:00Z,4.42324
1991-10-24T00:00:00Z,4.10098
1991-10-25T00:00:00Z,4.20925
1991-10-26T00:00:00Z,3.90273
1991-10-27T00:00:00Z,3.3607
1991-10-28T00:00:00Z,3.2272
1991-10-29T00:00:00Z,1.26425
1991-10-30T00:00:00Z,2.8678
1991-10-31T00:00:00Z,3.62783
1991-11-01T00:00:00Z,2.53982
1991-11-02T00:00:00Z,4.654
1991-11-03T00:00:00Z,3.95596
1991-11-04T00:00:00Z,-7.72422
1991-11-05T00:00:00Z,-5.8376
1991-11-06T00:00:00Z,-5.03138
1991-11-07T00:00:00Z,-5.3702
1991-11-08T00:00:00Z,-4.04026
1991-11-09T00:00:00Z,-5.1135
1991-11-10T00:00:00Z,-4.76255
1991-11-11T00:00:00Z,-3.95945
1991-11-12T00:00:00Z,-1.7443
1991-11-13T00:00:00Z,-2.0969
1991-11-14T00:00:00Z,-0.66514
1991-11-15T00:00:00Z,-1.2688
1991-11-16T00:00:00Z,-1.62546
1991-11-17T00:00:00Z,-2.74268
1991-11-18T00:00:00Z,-0.0235
1991-11-19T00:00:00Z,1.37863
1991-11-20T00:00:00Z,0.8739
1991-11-21T00:00:00Z,0.6025
1991-11-22T00:00:00Z,-4.60123
1991-11-23T00:00:00Z,-4.47275
1991-11-24T00:00:00Z,-6.90488
1991-11-25T00:00:00Z,-2.99854
1991-11-26T00:00:00Z,-5.007
1991-11-27T00:00:00Z,-2.76078
1991-11-28T00:00:00Z,-3.90677
1991-11-29T00:00:00Z,-4.53367
1991-11-30T00:00:00Z,-1.50046
1991-12-01T00:00:00Z,-4.4261
1991-12-02T00:00:00Z,-3.4442
1991-12-03T00:00:00Z,4.31124
1991-12-04T00:00:00Z,-1.42966
1991-12-05T00:00:00Z,-3.0054
1991-12-06T00:00:00Z,1.22695
1991-12-07T00:00:00Z,1.28054
1991-12-08T00:00:00Z,-1.7823
1991-12-09T00:00:00Z,-4.70515
1991-12-10T00:00:00Z,-4.13322
1991-12-11T00:00:00Z,5.96316
1991-12-12T00:00:00Z,-1.2523
1991-12-13T00:00:00Z,0.19564
1991-12-14T00:00:00Z,-7.26145
1991-12-15T00:00:00Z,-11.09424
1991-12-16T00:00:00Z,-4.0098
1991-12-17T00:00:00Z,-0.73606
1991-12-18T00:00:00Z,-13.68595
1991-12-19T00:00:00Z,-4.23536
1991-12-20T00:00:00Z,-16.2472
1991-12-21T00:00:00Z,-14.2871
1991-12-22T00:00:00Z,-16.8754
1991-12-23T00:00:00Z,-16.58768
1991-12-24T00:00:00Z,-18.29783
1991-12-25T00:00:00Z,-19.3031
1991-12-26T00:00:00Z,-20.8773
1991-12-27T00:00:00Z,-15.78818
1991-12-28T00:00:00Z,-7.65296
1991-12-29T00:00:00Z,-11.5965
1991-12-30T00:00:00Z,-2.49302
1991-12-31T00:00:00Z,-4.92762
1992-01-01T00:00:00Z,-11.16282
1992-01-02T00:00:00Z,-6.8448
1992-01-03T00:00:00Z,-8.31806
1992-01-04T00:00:00Z,-3.8796
1992-01-05T00:00:00Z,-5.6419
1992-01-06T00:00:00Z,-12.81266
1992-01-07T00:00:00Z,-9.2993
1992-01-08T00:00:00Z,-8.1282
1992-01-09T00:00:00Z,-5.11234
1992-01-10T00:00:00Z,-12.80027
1992-01-11T00:00:00Z,-19.38358
1992-01-12T00:00:00Z,-15.8669
1992-01-13T00:00:00Z,-11.05015
1992-01-14T00:00:00Z,-10.00248
1992-01-15T00:00:00Z,-1.60734
1992-01-16T00:00:00Z,-3.66672
1992-01-17T00:00:00Z,-4.1966
1992-01-18T00:00:00Z,-1.0291
1992-01-19T00:00:00Z,-3.74558
1992-01-20T00:00:00Z,-2.38663
1992-01-21T00:00:00Z,-1.68412
1992-01-22T00:00:00Z,-2.81177
1992-01-23T00:00:00Z,1.01656
1992-01-24T00:00:00Z,-2.49933
1992-01-25T00:00:00Z,-2.7393
1992-01-26T00:00:00Z,-6.38862
1992-01-27T00:00:00Z,-6.80295
1992-01-28T00:00:00Z,-11.5307
1992-01-29T00:00:00Z,-8.28254
1992-01-30T00:00:00Z,-7.82255
1992-01-31T00:00:00Z,-10.1062
1992-02-01T00:00:00Z,-8.3179
1992-02-02T00:00:00Z,-3.64585
1992-02-03T00:00:00Z,-3.23667
1992-02-04T00:00:00Z,-7.1115
1992-02-05T00:00:00Z,-7.0509
1992-02-06T00:00:00Z,-8.9095
1992-02-07T00:00:00Z,-7.3717
1992-02-08T00:00:00Z,-8.38215
1992-02-09T00:00:00Z,-10.06614
1992-02-10T00:00:00Z,-4.1465
1992-02-11T00:00:00Z,-2.74735
1992-02-12T00:00:00Z,-2.55918
1992-02-13T00:00:00Z,-5.39704
1992-02-14T00:00:00Z,-5.65272
1992-02-15T00:00:00Z,-2.4722
1992-02-16T00:00:00Z,-1.76136
1992-02-17T00:00:00Z,-3.5141
1992-02-18T00:00:00Z,-4.42942
1992-02-19T00:00:00Z,-5.42264
1992-02-20T00:00:00Z,-4.70252
1992-02-21T00:00:00Z,-4.05842
1992-02-22T00:00:00Z,-4.37125
1992-02-23T00:00:00Z,-1.0543
1992-02-24T00:00:00Z,-0.3388
1992-02-25T00:00:00Z,6.27157
1992-02-26T00:00:00Z,-4.44297
1992-02-27T00:00:00Z,-4.96943
1992-02-28T00:00:00Z,-8.89677
1992-02-29T00:00:00Z,-9.33277
1992-03-01T00:00:00Z,-9.98807
1992-03-02T00:00:00Z,-4.1524
1992-03-03T00:00:00Z,-2.20563
1992-03-04T00:00:00Z,-8.08582
1992-03-05T00:00:00Z,-8.5509
1992-03-06T00:00:00Z,-5.66822
1992-03-07T00:00:00Z,-5.5371
1992-03-08T00:00:00Z,-2.1776
1992-03-09T00:00:00Z,0.31796
1992-03-10T00:00:00Z,-3.37522
